estacion,fecha,precip,lag1,lag2,lag3,mm3,mm7,mes,extremo
52045020,1988-12-27,2.6,4.0,1.3,3.3,2.633333333333331,4.9,12,0
52045020,1988-12-28,1.4000000000000001,2.6,4.0,1.3,2.6666666666666643,3.671428571428572,12,0
52045020,1988-12-29,3.3000000000000003,1.4000000000000001,2.6,4.0,2.4333333333333313,3.0285714285714294,12,0
52045020,1988-12-30,1.6,3.3000000000000003,1.4000000000000001,2.6,2.099999999999998,2.500000000000001,12,0
52045020,1988-12-31,6.4,1.6,3.3000000000000003,1.4000000000000001,3.7666666666666644,2.942857142857144,12,0
52045020,1989-01-01,3.0,6.4,1.6,3.3000000000000003,3.6666666666666643,3.1857142857142864,1,0
52045020,1989-01-02,2.3,3.0,6.4,1.6,3.8999999999999972,2.9428571428571435,1,0
52045020,1989-01-03,3.0,2.3,3.0,6.4,2.7666666666666644,3.000000000000001,1,0
52045020,1989-01-04,1.1,3.0,2.3,3.0,2.133333333333331,2.957142857142858,1,0
52045020,1989-01-05,1.2,1.1,3.0,2.3,1.7666666666666642,2.657142857142858,1,0
52045020,1989-01-06,2.9,1.2,1.1,3.0,1.733333333333331,2.842857142857144,1,0
52045020,1989-01-07,1.2000000000000002,2.9,1.2,1.1,1.7666666666666642,2.100000000000001,1,0
52045020,1989-01-08,6.4,1.2000000000000002,2.9,1.2,3.499999999999998,2.5857142857142867,1,0
52045020,1989-01-09,6.5,6.4,1.2000000000000002,2.9,4.699999999999998,3.185714285714287,1,0
52045020,1989-01-10,2.0,6.5,6.4,1.2000000000000002,4.966666666666665,3.042857142857144,1,0
52045020,1989-01-11,5.3999999999999995,2.0,6.5,6.4,4.63333333333333,3.6571428571428584,1,0
52045020,1989-01-12,3.1,5.3999999999999995,2.0,6.5,3.499999999999998,3.9285714285714297,1,0
52045020,1989-01-13,0.6000000000000001,3.1,5.3999999999999995,2.0,3.033333333333331,3.600000000000001,1,0
52045020,1989-01-14,4.3,0.6000000000000001,3.1,5.3999999999999995,2.6666666666666643,4.042857142857144,1,0
52045020,1989-01-15,7.4,4.3,0.6000000000000001,3.1,4.099999999999998,4.185714285714286,1,0
52045020,1989-01-16,6.7,7.4,4.3,0.6000000000000001,6.13333333333333,4.214285714285715,1,0
52045020,1989-01-17,7.0,6.7,7.4,4.3,7.033333333333331,4.92857142857143,1,0
52045020,1989-01-18,6.3999999999999995,7.0,6.7,7.4,6.699999999999998,5.071428571428572,1,0
52045020,1989-01-19,4.3,6.3999999999999995,7.0,6.7,5.899999999999998,5.242857142857143,1,0
52045020,1989-01-20,8.6,4.3,6.3999999999999995,7.0,6.433333333333331,6.385714285714286,1,0
52045020,1989-01-21,3.5,8.6,4.3,6.3999999999999995,5.466666666666664,6.271428571428572,1,0
52045020,1989-01-22,7.1,3.5,8.6,4.3,6.399999999999998,6.2285714285714295,1,0
52045020,1989-01-23,7.2,7.1,3.5,8.6,5.933333333333331,6.3,1,0
52045020,1989-01-24,8.6,7.2,7.1,3.5,7.633333333333332,6.528571428571429,1,0
52045020,1989-01-25,3.0,8.6,7.2,7.1,6.266666666666666,6.042857142857144,1,0
52045020,1989-01-26,9.0,3.0,8.6,7.2,6.8666666666666645,6.714285714285715,1,0
52045020,1989-01-27,8.0,9.0,3.0,8.6,6.666666666666664,6.628571428571429,1,0
52045020,1989-01-28,1.0,8.0,9.0,3.0,5.999999999999997,6.271428571428572,1,0
52045020,1989-01-29,5.3,1.0,8.0,9.0,4.766666666666665,6.014285714285714,1,0
52045020,1989-01-31,2.0,5.3,1.0,8.0,2.7666666666666644,5.271428571428572,1,0
52045020,1989-02-01,4.4,2.0,5.3,1.0,3.8999999999999986,4.671428571428573,2,0
52045020,1989-02-02,1.6,4.4,2.0,5.3,2.6666666666666647,4.471428571428572,2,0
52045020,1989-02-03,4.5,1.6,4.4,2.0,3.4999999999999982,3.8285714285714296,2,0
52045020,1989-02-04,4.7,4.5,1.6,4.4,3.599999999999998,3.357142857142858,2,0
52045020,1989-02-05,5.5,4.7,4.5,1.6,4.899999999999999,4.000000000000001,2,0
52045020,1989-02-06,5.3999999999999995,5.5,4.7,4.5,5.199999999999998,4.014285714285715,2,0
52045020,1989-02-07,3.3,5.3999999999999995,5.5,4.7,4.733333333333332,4.200000000000001,2,0
52045020,1989-02-08,5.3,3.3,5.3999999999999995,5.5,4.666666666666665,4.32857142857143,2,0
52045020,1989-02-09,0.1,5.3,3.3,5.3999999999999995,2.899999999999998,4.114285714285716,2,0
52045020,1989-02-10,0.0,0.1,5.3,3.3,1.799999999999998,3.4714285714285724,2,0
52045020,1989-02-11,6.1,0.0,0.1,5.3,2.0666666666666647,3.671428571428572,2,0
52045020,1989-02-12,8.9,6.1,0.0,0.1,4.999999999999998,4.157142857142858,2,0
52045020,1989-02-13,1.9,8.9,6.1,0.0,5.633333333333332,3.6571428571428584,2,0
52045020,1989-02-14,3.7,1.9,8.9,6.1,4.833333333333331,3.7142857142857153,2,0
52045020,1989-02-15,8.9,3.7,1.9,8.9,4.833333333333331,4.2285714285714295,2,0
52045020,1989-02-16,2.3,8.9,3.7,1.9,4.966666666666665,4.542857142857144,2,0
52045020,1989-02-17,2.3,2.3,8.9,3.7,4.499999999999998,4.871428571428573,2,0
52045020,1989-02-18,5.3,2.3,2.3,8.9,3.2999999999999985,4.757142857142858,2,0
52045020,1989-02-19,2.4,5.3,2.3,2.3,3.3333333333333317,3.8285714285714296,2,0
52045020,1989-02-20,5.4,2.4,5.3,2.3,4.3666666666666645,4.328571428571429,2,0
52045020,1989-02-21,6.1,5.4,2.4,5.3,4.633333333333332,4.671428571428572,2,0
52045020,1989-02-22,7.6,6.1,5.4,2.4,6.3666666666666645,4.485714285714287,2,0
52045020,1989-02-23,2.8,7.6,6.1,5.4,5.499999999999997,4.557142857142858,2,0
52045020,1989-02-24,1.6,2.8,7.6,6.1,3.9999999999999982,4.457142857142858,2,0
52045020,1989-02-25,1.3,1.6,2.8,7.6,1.8999999999999984,3.8857142857142866,2,0
52045020,1989-02-26,8.3,1.3,1.6,2.8,3.733333333333332,4.7285714285714295,2,0
52045020,1989-02-27,8.0,8.3,1.3,1.6,5.8666666666666645,5.100000000000001,2,0
52045020,1989-02-28,6.3,8.0,8.3,1.3,7.533333333333331,5.128571428571429,2,0
52045020,1989-03-01,6.2,6.3,8.0,8.3,6.833333333333331,4.92857142857143,3,0
52045020,1989-03-02,9.9,6.2,6.3,8.0,7.466666666666665,5.942857142857144,3,0
52045020,1989-03-03,9.0,9.9,6.2,6.3,8.366666666666665,7.000000000000001,3,0
52045020,1989-03-04,5.6,9.0,9.9,6.2,8.166666666666664,7.614285714285716,3,0
52045020,1989-03-05,0.7,5.6,9.0,9.9,5.099999999999998,6.528571428571429,3,0
52045020,1989-03-06,3.0,0.7,5.6,9.0,3.099999999999998,5.814285714285715,3,0
52045020,1989-03-07,0.5,3.0,0.7,5.6,1.3999999999999984,4.985714285714287,3,0
52045020,1989-03-08,4.5,0.5,3.0,0.7,2.6666666666666647,4.742857142857143,3,0
52045020,1989-03-09,3.7,4.5,0.5,3.0,2.8999999999999986,3.857142857142858,3,0
52045020,1989-03-10,7.3,3.7,4.5,0.5,5.166666666666665,3.614285714285715,3,0
52045020,1989-03-11,0.0,7.3,3.7,4.5,3.6666666666666647,2.814285714285716,3,0
52045020,1989-03-12,0.7,0.0,7.3,3.7,2.6666666666666647,2.8142857142857154,3,0
52045020,1989-03-13,1.7,0.7,0.0,7.3,0.7999999999999982,2.6285714285714294,3,0
52045020,1989-03-14,2.9,1.7,0.7,0.0,1.7666666666666648,2.971428571428572,3,0
52045020,1989-03-15,3.8000000000000003,2.9,1.7,0.7,2.7999999999999985,2.8714285714285723,3,0
52045020,1989-03-16,2.0,3.8000000000000003,2.9,1.7,2.8999999999999986,2.6285714285714294,3,0
52045020,1989-03-17,6.6000000000000005,2.0,3.8000000000000003,2.9,4.133333333333332,2.5285714285714294,3,0
52045020,1989-03-18,2.4,6.6000000000000005,2.0,3.8000000000000003,3.6666666666666647,2.8714285714285723,3,0
52045020,1989-03-19,10.0,2.4,6.6000000000000005,2.0,6.333333333333331,4.200000000000001,3,0
52045020,1989-03-20,8.3,10.0,2.4,6.6000000000000005,6.899999999999999,5.142857142857144,3,0
52045020,1989-03-21,10.6,8.3,10.0,2.4,9.633333333333333,6.242857142857145,3,1
52045020,1989-03-22,10.0,10.6,8.3,10.0,9.633333333333333,7.128571428571429,3,0
52045020,1989-03-23,7.6,10.0,10.6,8.3,9.399999999999997,7.92857142857143,3,0
52045020,1989-03-24,3.1,7.6,10.0,10.6,6.899999999999999,7.42857142857143,3,0
52045020,1989-03-25,9.6,3.1,7.6,10.0,6.766666666666665,8.457142857142857,3,0
52045020,1989-03-26,9.9,9.6,3.1,7.6,7.533333333333331,8.442857142857145,3,0
52045020,1989-03-27,7.9,9.9,9.6,3.1,9.133333333333331,8.385714285714288,3,0
52045020,1989-03-28,3.8,7.9,9.9,9.6,7.199999999999998,7.4142857142857155,3,0
52045020,1989-03-29,5.8,3.8,7.9,9.9,5.833333333333331,6.814285714285715,3,0
52045020,1989-03-30,9.1,5.8,3.8,7.9,6.233333333333332,7.028571428571429,3,0
52045020,1989-03-31,1.3,9.1,5.8,3.8,5.399999999999998,6.771428571428572,3,0
52045020,1989-04-01,5.7,1.3,9.1,5.8,5.3666666666666645,6.214285714285715,4,0
52045020,1989-04-02,5.8,5.7,1.3,9.1,4.266666666666665,5.628571428571431,4,0
52045020,1989-04-03,3.8,5.8,5.7,1.3,5.099999999999998,5.042857142857144,4,0
52045020,1989-04-04,4.0,3.8,5.8,5.7,4.533333333333331,5.071428571428572,4,0
52045020,1989-04-05,4.3,4.0,3.8,5.8,4.033333333333331,4.8571428571428585,4,0
52045020,1989-04-06,2.6,4.3,4.0,3.8,3.633333333333331,3.9285714285714293,4,0
52045020,1989-04-07,5.0,2.6,4.3,4.0,3.966666666666665,4.457142857142858,4,0
52045020,1989-04-08,7.4,5.0,2.6,4.3,4.999999999999998,4.700000000000001,4,0
52045020,1989-04-09,5.4,7.4,5.0,2.6,5.933333333333333,4.642857142857144,4,0
52045020,1989-04-10,3.0,5.4,7.4,5.0,5.266666666666665,4.52857142857143,4,0
52045020,1989-04-11,5.6,3.0,5.4,7.4,4.666666666666665,4.757142857142859,4,0
52045020,1989-04-12,4.1,5.6,3.0,5.4,4.233333333333332,4.7285714285714295,4,0
52045020,1989-04-13,1.3,4.1,5.6,3.0,3.6666666666666647,4.542857142857144,4,0
52045020,1989-04-14,5.7,1.3,4.1,5.6,3.699999999999998,4.642857142857144,4,0
52045020,1989-04-15,3.6,5.7,1.3,4.1,3.5333333333333314,4.1000000000000005,4,0
52045020,1989-04-16,0.0,3.6,5.7,1.3,3.099999999999998,3.328571428571429,4,0
52045020,1989-04-17,0.0,0.0,3.6,5.7,1.1999999999999982,2.900000000000001,4,0
52045020,1989-04-18,3.5,0.0,0.0,3.6,1.166666666666665,2.600000000000001,4,0
52045020,1989-04-19,4.2,3.5,0.0,0.0,2.566666666666665,2.614285714285715,4,0
52045020,1989-04-20,3.1,4.2,3.5,0.0,3.5999999999999983,2.8714285714285728,4,0
52045020,1989-04-21,3.2,3.1,4.2,3.5,3.4999999999999982,2.5142857142857156,4,0
52045020,1989-04-22,7.5,3.2,3.1,4.2,4.599999999999998,3.0714285714285725,4,0
52045020,1989-04-23,3.5,7.5,3.2,3.1,4.733333333333332,3.5714285714285725,4,0
52045020,1989-04-24,4.3,3.5,7.5,3.2,5.099999999999998,4.185714285714287,4,0
52045020,1989-04-25,10.0,4.3,3.5,7.5,5.933333333333331,5.114285714285716,4,0
52045020,1989-04-26,1.7000000000000002,10.0,4.3,3.5,5.333333333333331,4.757142857142858,4,0
52045020,1989-04-27,6.7,1.7000000000000002,10.0,4.3,6.13333333333333,5.271428571428572,4,0
52045020,1989-04-28,6.7,6.7,1.7000000000000002,10.0,5.033333333333331,5.771428571428572,4,0
52045020,1989-04-29,9.1,6.7,6.7,1.7000000000000002,7.499999999999997,6.0,4,0
52045020,1989-04-30,6.4,9.1,6.7,6.7,7.399999999999998,6.4142857142857155,4,0
52045020,1989-05-01,2.5,6.4,9.1,6.7,5.999999999999997,6.157142857142858,5,0
52045020,1989-05-02,2.8000000000000003,2.5,6.4,9.1,3.8999999999999972,5.128571428571429,5,0
52045020,1989-05-03,3.4,2.8000000000000003,2.5,6.4,2.8999999999999972,5.371428571428572,5,0
52045020,1989-05-04,0.2,3.4,2.8000000000000003,2.5,2.1333333333333306,4.442857142857144,5,0
52045020,1989-05-05,7.1,0.2,3.4,2.8000000000000003,3.5666666666666633,4.500000000000001,5,0
52045020,1989-05-06,3.6,7.1,0.2,3.4,3.6333333333333298,3.7142857142857153,5,0
52045020,1989-05-07,3.6999999999999997,3.6,7.1,0.2,4.799999999999997,3.3285714285714296,5,0
52045020,1989-05-08,3.1,3.6999999999999997,3.6,7.1,3.4666666666666637,3.414285714285715,5,0
52045020,1989-05-09,6.6,3.1,3.6999999999999997,3.6,4.466666666666664,3.9571428571428586,5,0
52045020,1989-05-10,6.7,6.6,3.1,3.6999999999999997,5.466666666666664,4.42857142857143,5,0
52045020,1989-05-11,7.7,6.7,6.6,3.1,6.999999999999997,5.500000000000001,5,0
52045020,1989-05-12,5.5,7.7,6.7,6.6,6.63333333333333,5.271428571428572,5,0
52045020,1989-05-13,3.1,5.5,7.7,6.7,5.433333333333331,5.200000000000001,5,0
52045020,1989-05-14,8.7,3.1,5.5,7.7,5.766666666666663,5.9142857142857155,5,0
52045020,1989-05-15,10.6,8.7,3.1,5.5,7.466666666666664,6.985714285714287,5,1
52045020,1989-05-16,9.3,10.6,8.7,3.1,9.53333333333333,7.371428571428573,5,0
52045020,1989-05-17,6.3,9.3,10.6,8.7,8.73333333333333,7.314285714285716,5,0
52045020,1989-05-18,1.4000000000000001,6.3,9.3,10.6,5.666666666666664,6.4142857142857155,5,0
52045020,1989-05-19,4.9,1.4000000000000001,6.3,9.3,4.199999999999997,6.328571428571429,5,0
52045020,1989-05-20,4.9,4.9,1.4000000000000001,6.3,3.7333333333333307,6.585714285714287,5,0
52045020,1989-05-21,3.3,4.9,4.9,1.4000000000000001,4.366666666666664,5.814285714285716,5,0
52045020,1989-05-22,7.2,3.3,4.9,4.9,5.13333333333333,5.32857142857143,5,0
52045020,1989-05-23,6.3,7.2,3.3,4.9,5.599999999999997,4.900000000000001,5,0
52045020,1989-05-24,4.4,6.3,7.2,3.3,5.966666666666664,4.628571428571429,5,0
52045020,1989-05-25,2.4,4.4,6.3,7.2,4.366666666666664,4.771428571428572,5,0
52045020,1989-05-26,5.9,2.4,4.4,6.3,4.233333333333331,4.9142857142857155,5,0
52045020,1989-05-27,8.0,5.9,2.4,4.4,5.43333333333333,5.3571428571428585,5,0
52045020,1989-05-28,3.7,8.0,5.9,2.4,5.866666666666664,5.4142857142857155,5,0
52045020,1989-05-29,9.6,3.7,8.0,5.9,7.099999999999997,5.757142857142859,5,0
52045020,1989-05-30,6.7,9.6,3.7,8.0,6.666666666666663,5.814285714285716,5,0
52045020,1989-05-31,8.9,6.7,9.6,3.7,8.399999999999997,6.457142857142857,5,0
52045020,1989-06-01,6.0,8.9,6.7,9.6,7.199999999999997,6.971428571428573,6,0
52045020,1989-06-02,5.7,6.0,8.9,6.7,6.866666666666664,6.942857142857144,6,0
52045020,1989-06-03,5.0,5.7,6.0,8.9,5.566666666666663,6.514285714285715,6,0
52045020,1989-06-04,4.8,5.0,5.7,6.0,5.166666666666663,6.671428571428572,6,0
52045020,1989-06-05,3.4,4.8,5.0,5.7,4.399999999999997,5.785714285714287,6,0
52045020,1989-06-06,7.8,3.4,4.8,5.0,5.3333333333333295,5.942857142857144,6,0
52045020,1989-06-07,6.9,7.8,3.4,4.8,6.033333333333329,5.6571428571428575,6,0
52045020,1989-06-08,7.5,6.9,7.8,3.4,7.399999999999996,5.871428571428573,6,0
52045020,1989-06-09,6.9,7.5,6.9,7.8,7.099999999999997,6.0428571428571445,6,0
52045020,1989-06-10,6.5,6.9,7.5,6.9,6.966666666666664,6.257142857142859,6,0
52045020,1989-06-11,2.2,6.5,6.9,7.5,5.199999999999997,5.885714285714287,6,0
52045020,1989-06-12,0.8,2.2,6.5,6.9,3.166666666666663,5.514285714285715,6,0
52045020,1989-06-13,6.7,0.8,2.2,6.5,3.2333333333333294,5.3571428571428585,6,0
52045020,1989-06-14,2.3,6.7,0.8,2.2,3.2666666666666635,4.700000000000001,6,0
52045020,1989-06-15,6.5,2.3,6.7,0.8,5.166666666666663,4.557142857142859,6,0
52045020,1989-06-16,5.0,6.5,2.3,6.7,4.599999999999997,4.2857142857142865,6,0
52045020,1989-06-17,6.6,5.0,6.5,2.3,6.033333333333329,4.300000000000002,6,0
52045020,1989-06-18,6.8,6.6,5.0,6.5,6.133333333333329,4.957142857142858,6,0
52045020,1989-06-19,2.0,6.8,6.6,5.0,5.133333333333329,5.128571428571429,6,0
52045020,1989-06-20,6.6,2.0,6.8,6.6,5.13333333333333,5.114285714285715,6,0
52045020,1989-06-21,4.1,6.6,2.0,6.8,4.23333333333333,5.371428571428572,6,0
52045020,1989-06-22,4.6,4.1,6.6,2.0,5.099999999999996,5.1000000000000005,6,0
52045020,1989-06-23,8.4,4.6,4.1,6.6,5.699999999999996,5.585714285714287,6,0
52045020,1989-06-24,5.8,8.4,4.6,4.1,6.266666666666663,5.471428571428572,6,0
52045020,1989-06-25,3.1,5.8,8.4,4.6,5.766666666666663,4.942857142857144,6,0
52045020,1989-06-26,3.4,3.1,5.8,8.4,4.099999999999997,5.142857142857144,6,0
52045020,1989-06-27,4.7,3.4,3.1,5.8,3.7333333333333294,4.871428571428573,6,0
52045020,1989-06-28,6.6,4.7,3.4,3.1,4.899999999999996,5.2285714285714295,6,0
52045020,1989-06-29,9.5,6.6,4.7,3.4,6.93333333333333,5.92857142857143,6,0
52045020,1989-06-30,5.3,9.5,6.6,4.7,7.133333333333329,5.485714285714287,6,0
52045020,1989-07-01,6.1,5.3,9.5,6.6,6.966666666666662,5.52857142857143,7,0
52045020,1989-07-02,3.3,6.1,5.3,9.5,4.899999999999996,5.557142857142858,7,0
52045020,1989-07-03,8.9,3.3,6.1,5.3,6.099999999999997,6.342857142857143,7,0
52045020,1989-07-04,7.1,8.9,3.3,6.1,6.433333333333329,6.685714285714286,7,0
52045020,1989-07-05,4.6,7.1,8.9,3.3,6.866666666666663,6.4,7,0
52045020,1989-07-06,6.9,4.6,7.1,8.9,6.199999999999996,6.028571428571429,7,0
52045020,1989-07-07,9.1,6.9,4.6,7.1,6.866666666666663,6.571428571428572,7,0
52045020,1989-07-08,5.3,9.1,6.9,4.6,7.099999999999995,6.457142857142857,7,0
52045020,1989-07-09,8.1,5.3,9.1,6.9,7.499999999999996,7.142857142857144,7,0
52045020,1989-07-10,11.4,8.1,5.3,9.1,8.266666666666664,7.500000000000001,7,1
52045020,1989-07-11,10.7,11.4,8.1,5.3,10.066666666666663,8.014285714285716,7,1
52045020,1989-07-12,10.3,10.7,11.4,8.1,10.799999999999997,8.82857142857143,7,1
52045020,1989-07-13,10.2,10.3,10.7,11.4,10.399999999999997,9.3,7,1
52045020,1989-07-14,9.9,10.2,10.3,10.7,10.13333333333333,9.414285714285715,7,0
52045020,1989-07-15,11.3,9.9,10.2,10.3,10.466666666666663,10.271428571428572,7,1
52045020,1989-07-16,11.2,11.3,9.9,10.2,10.799999999999997,10.714285714285714,7,1
52045020,1989-07-17,10.9,11.2,11.3,9.9,11.133333333333331,10.642857142857144,7,1
52045020,1989-07-18,6.1000000000000005,10.9,11.2,11.3,9.399999999999997,9.985714285714286,7,0
52045020,1989-07-19,0.9,6.1000000000000005,10.9,11.2,5.966666666666664,8.642857142857144,7,0
52045020,1989-07-20,5.1,0.9,6.1000000000000005,10.9,4.0333333333333306,7.9142857142857155,7,0
52045020,1989-07-21,2.7,5.1,0.9,6.1000000000000005,2.8999999999999964,6.885714285714287,7,0
52045020,1989-07-22,0.30000000000000004,2.7,5.1,0.9,2.699999999999996,5.314285714285715,7,0
52045020,1989-07-23,6.2,0.30000000000000004,2.7,5.1,3.066666666666663,4.600000000000001,7,0
52045020,1989-07-24,9.4,6.2,0.30000000000000004,2.7,5.299999999999997,4.385714285714287,7,0
52045020,1989-07-25,8.7,9.4,6.2,0.30000000000000004,8.099999999999996,4.757142857142859,7,0
52045020,1989-07-26,5.5,8.7,9.4,6.2,7.866666666666664,5.4142857142857155,7,0
52045020,1989-07-27,8.5,5.5,8.7,9.4,7.566666666666663,5.900000000000001,7,0
52045020,1989-07-28,6.4,8.5,5.5,8.7,6.799999999999997,6.42857142857143,7,0
52045020,1989-07-29,9.9,6.4,8.5,5.5,8.266666666666664,7.800000000000002,7,0
52045020,1989-07-30,10.2,9.9,6.4,8.5,8.83333333333333,8.371428571428572,7,1
52045020,1989-07-31,9.4,10.2,9.9,6.4,9.83333333333333,8.371428571428572,7,0
52045020,1989-08-01,5.3,9.4,10.2,9.9,8.299999999999997,7.885714285714286,8,0
52045020,1989-08-02,7.0,5.3,9.4,10.2,7.233333333333331,8.1,8,0
52045020,1989-08-03,10.1,7.0,5.3,9.4,7.466666666666664,8.32857142857143,8,1
52045020,1989-08-04,7.9,10.1,7.0,5.3,8.33333333333333,8.542857142857143,8,0
52045020,1989-08-05,3.3,7.9,10.1,7.0,7.099999999999997,7.600000000000001,8,0
52045020,1989-08-06,1.7,3.3,7.9,10.1,4.299999999999997,6.385714285714287,8,0
52045020,1989-08-07,10.0,1.7,3.3,7.9,4.999999999999997,6.471428571428572,8,0
52045020,1989-08-08,9.7,10.0,1.7,3.3,7.13333333333333,7.100000000000001,8,0
52045020,1989-08-09,7.2,9.7,10.0,1.7,8.966666666666663,7.128571428571429,8,0
52045020,1989-08-10,6.1,7.2,9.7,10.0,7.666666666666664,6.557142857142858,8,0
52045020,1989-08-11,6.0,6.1,7.2,9.7,6.43333333333333,6.2857142857142865,8,0
52045020,1989-08-12,9.6,6.0,6.1,7.2,7.233333333333331,7.185714285714286,8,0
52045020,1989-08-13,1.8,9.6,6.0,6.1,5.799999999999997,7.200000000000001,8,0
52045020,1989-08-14,2.6,1.8,9.6,6.0,4.666666666666663,6.142857142857144,8,0
52045020,1989-08-15,1.6,2.6,1.8,9.6,1.9999999999999976,4.985714285714287,8,0
52045020,1989-08-16,7.6,1.6,2.6,1.8,3.9333333333333313,5.042857142857144,8,0
52045020,1989-08-17,9.4,7.6,1.6,2.6,6.199999999999997,5.514285714285715,8,0
52045020,1989-08-18,10.7,9.4,7.6,1.6,9.23333333333333,6.185714285714288,8,1
52045020,1989-08-19,2.8,10.7,9.4,7.6,7.63333333333333,5.214285714285715,8,0
52045020,1989-08-20,7.3,2.8,10.7,9.4,6.93333333333333,6.000000000000001,8,0
52045020,1989-08-21,7.2,7.3,2.8,10.7,5.766666666666663,6.657142857142858,8,0
52045020,1989-08-22,4.1,7.2,7.3,2.8,6.199999999999997,7.014285714285715,8,0
52045020,1989-08-23,3.1,4.1,7.2,7.3,4.799999999999997,6.371428571428572,8,0
52045020,1989-08-24,9.0,3.1,4.1,7.2,5.399999999999998,6.314285714285715,8,0
52045020,1989-08-25,8.7,9.0,3.1,4.1,6.93333333333333,6.028571428571429,8,0
52045020,1989-08-26,6.1,8.7,9.0,3.1,7.93333333333333,6.500000000000001,8,0
52045020,1989-08-27,4.4,6.1,8.7,9.0,6.399999999999998,6.085714285714287,8,0
52045020,1989-08-28,0.5,4.4,6.1,8.7,3.6666666666666643,5.128571428571429,8,0
52045020,1989-08-29,1.3,0.5,4.4,6.1,2.066666666666664,4.7285714285714295,8,0
52045020,1989-08-30,2.7,1.3,0.5,4.4,1.4999999999999976,4.671428571428572,8,0
52045020,1989-08-31,4.5,2.7,1.3,0.5,2.833333333333331,4.028571428571429,8,0
52045020,1989-09-01,10.6,4.5,2.7,1.3,5.933333333333331,4.300000000000002,9,1
52045020,1989-09-02,5.0,10.6,4.5,2.7,6.699999999999998,4.142857142857144,9,0
52045020,1989-09-03,9.8,5.0,10.6,4.5,8.466666666666663,4.9142857142857155,9,0
52045020,1989-09-04,5.3,9.8,5.0,10.6,6.699999999999997,5.600000000000001,9,0
52045020,1989-09-05,0.6,5.3,9.8,5.0,5.233333333333331,5.500000000000001,9,0
52045020,1989-09-06,2.7,0.6,5.3,9.8,2.8666666666666636,5.500000000000001,9,0
52045020,1989-09-07,4.2,2.7,0.6,5.3,2.4999999999999973,5.457142857142858,9,0
52045020,1989-09-08,3.6999999999999997,4.2,2.7,0.6,3.533333333333331,4.471428571428572,9,0
52045020,1989-09-09,3.6,3.6999999999999997,4.2,2.7,3.8333333333333304,4.271428571428573,9,0
52045020,1989-09-10,5.5,3.6,3.6999999999999997,4.2,4.266666666666664,3.6571428571428584,9,0
52045020,1989-09-11,6.6,5.5,3.6,3.6999999999999997,5.233333333333331,3.8428571428571443,9,0
52045020,1989-09-12,10.0,6.6,5.5,3.6,7.366666666666664,5.185714285714288,9,0
52045020,1989-09-13,5.3,10.0,6.6,5.5,7.299999999999997,5.557142857142858,9,0
52045020,1989-09-14,2.9000000000000004,5.3,10.0,6.6,6.066666666666664,5.371428571428573,9,0
52045020,1989-09-15,7.1,2.9000000000000004,5.3,10.0,5.099999999999998,5.8571428571428585,9,0
52045020,1989-09-16,6.6,7.1,2.9000000000000004,5.3,5.5333333333333306,6.2857142857142865,9,0
52045020,1989-09-17,5.3999999999999995,6.6,7.1,2.9000000000000004,6.3666666666666645,6.271428571428572,9,0
52045020,1989-09-18,8.2,5.3999999999999995,6.6,7.1,6.73333333333333,6.500000000000001,9,0
52045020,1989-09-19,5.9,8.2,5.3999999999999995,6.6,6.499999999999997,5.9142857142857155,9,0
52045020,1989-09-20,2.7,5.9,8.2,5.3999999999999995,5.599999999999998,5.542857142857144,9,0
52045020,1989-09-21,1.6,2.7,5.9,8.2,3.399999999999998,5.3571428571428585,9,0
52045020,1989-09-22,4.0,1.6,2.7,5.9,2.7666666666666644,4.9142857142857155,9,0
52045020,1989-09-23,6.4,4.0,1.6,2.7,3.999999999999998,4.885714285714287,9,0
52045020,1989-09-24,5.800000000000001,6.4,4.0,1.6,5.399999999999999,4.942857142857144,9,0
52045020,1989-09-25,6.6,5.800000000000001,6.4,4.0,6.266666666666665,4.714285714285715,9,0
52045020,1989-09-26,3.2,6.6,5.800000000000001,6.4,5.199999999999998,4.32857142857143,9,0
52045020,1989-09-27,2.8,3.2,6.6,5.800000000000001,4.199999999999998,4.342857142857144,9,0
52045020,1989-09-28,4.4,2.8,3.2,6.6,3.466666666666665,4.742857142857145,9,0
52045020,1989-09-29,6.8,4.4,2.8,3.2,4.666666666666664,5.142857142857144,9,0
52045020,1989-09-30,8.5,6.8,4.4,2.8,6.566666666666664,5.442857142857144,9,0
52045020,1989-10-01,5.5,8.5,6.8,4.4,6.933333333333331,5.4,10,0
52045020,1989-10-02,3.5,5.5,8.5,6.8,5.833333333333331,4.957142857142857,10,0
52045020,1989-10-03,6.9,3.5,5.5,8.5,5.299999999999998,5.485714285714287,10,0
52045020,1989-10-04,0.9,6.9,3.5,5.5,3.7666666666666644,5.214285714285715,10,0
52045020,1989-10-05,1.4,0.9,6.9,3.5,3.066666666666664,4.7857142857142865,10,0
52045020,1989-10-06,7.0,1.4,0.9,6.9,3.099999999999998,4.814285714285716,10,0
52045020,1989-10-07,5.3,7.0,1.4,0.9,4.566666666666664,4.3571428571428585,10,0
52045020,1989-10-08,7.9,5.3,7.0,1.4,6.733333333333332,4.700000000000001,10,0
52045020,1989-10-09,4.2,7.9,5.3,7.0,5.799999999999998,4.800000000000002,10,0
52045020,1989-10-10,4.9,4.2,7.9,5.3,5.666666666666664,4.514285714285715,10,0
